x,y
-10270,105472900
-6589,43414921
-19398,376282404
-18203,331349209
-515,265225
18373,337567129
10925,119355625
16837,283484569
-14194,201469636
6549,42889401
10519,110649361
-13132,172449424
9767,95394289
15580,242736400
-14438,208455844
-12282,150847524
15260,232867600
6054,36650916
991,982081
-6718,45131524
17077,291623929
-7035,49491225
17394,302551236
-12677,160706329
10815,116964225
5953,35438209
7344,53934336
-3955,15642025
-15471,239351841
-10952,119946304
-10016,100320256
9757,95199049
-17904,320553216
19093,364542649
16400,268960000
-7523,56595529
-3941,15531481
-974,948676
1713,2934369
13656,186486336
7810,60996100
-11267,126945289
-5098,25989604
5192,26956864
-1962,3849444
2221,4932841
-14122,199430884
17833,318015889
8392,70425664
-10544,111175936
-4860,23619600
-4954,24542116
-5601,31371201
9138,83503044
15291,233814681
8769,76895361
-17807,317089249
3200,10240000
432,186624
-6114,37380996
-2011,4044121
-11288,127418944
12214,149181796
-10494,110124036
-15998,255936004
12920,166926400
10019,100380361
17267,298149289
-2495,6225025
-7504,56310016
-17237,297114169
-17820,317552400
-14856,220700736
-6495,42185025
4196,17606416
-13427,180284329
-11406,130096836
6491,42133081
-7454,55562116
11154,124411716
9071,82283041
-19830,393228900
19276,371564176
17685,312759225
-13616,185395456
15448,238640704
17889,320016321
-8198,67207204
-12070,145684900
7000,49000000
16786,281769796
1907,3636649
19279,371679841
-8380,70224400
3399,11553201
-10887,118526769
16469,271227961
-8278,68525284
-1398,1954404
-17475,305375625
8888,78996544
-10522,110712484
-10930,119464900
-2829,8003241
-12204,148937616
-620,384400
14120,199374400
-11853,140493609
-16004,256128016
-9204,84713616
9748,95023504
4416,19501056
9332,87086224
-7208,51955264
3688,13601344
-5129,26306641
-1660,2755600
-8622,74338884
5184,26873856
-18879,356416641
-1982,3928324
17178,295083684
19985,399400225
10208,104203264
11885,141253225
-16652,277289104
5013,25130169
11994,143856036
-19981,399240361
-3953,15626209
1382,1909924
-2803,7856809
-1347,1814409
-15207,231252849
1290,1664100
-1386,1920996
-19067,363550489
16963,287743369
16269,264680361
7860,61779600
-4444,19749136
-18252,333135504
-14053,197486809
-13263,175907169
17161,294499921
-16560,274233600
-360,129600
15006,225180036
16268,264647824
-8675,75255625
16502,272316004
18732,350887824
3320,11022400
-16373,268075129
-11468,131515024
-18725,350625625
5347,28590409
12450,155002500
9787,95785369
7333,53772889
8756,76667536
5618,31561924
2021,4084441
-17110,292752100
-9849,97002801
4957,24571849
-14712,216442944
-15663,245329569
7412,54937744
-3170,10048900
-4260,18147600
2154,4639716
-16711,279257521
-15653,245016409
9750,95062500
-11095,123099025
-1595,2544025
-18806,353665636
11101,123232201
-15685,246019225
6712,45050944
14043,197205849
236,55696
4805,23088025
-14834,220047556
6971,48594841
854,729316
-4186,17522596
904,817216
17245,297390025
-17912,320839744
14479,209641441
4284,18352656
-3390,11492100
-19571,383024041
3914,15319396
2675,7155625
19152,366799104
-6858,47032164
-11159,124523281
2285,5221225
15455,238857025
2324,5400976
-15468,239259024
13449,180875601
11047,122036209
9415,88642225
-13068,170772624
-18972,359936784
3339,11148921
7038,49533444
-15350,235622500
3287,10804369
-9838,96786244
5337,28483569
-4766,22714756
-9251,85581001
-4453,19829209
-5340,28515600
17875,319515625
-7662,58706244
13855,191961025
-17205,296012025
-11693,136726249
-17870,319336900
11999,143976001
14037,197037369
14125,199515625
-12574,158105476
-11657,135885649
6382,40729924
5353,28654609
-14855,220671025
-12412,154057744
-2644,6990736
-4918,24186724
18488,341806144
7630,58216900
-19509,380601081
-7839,61449921
15500,240250000
16584,275029056
-8480,71910400
-844,712336
3529,12453841
-7074,50041476
14928,222845184
18012,324432144
-8609,74114881
964,929296
-383,146689
8814,77686596
-6224,38738176
-5027,25270729
-301,90601
16846,283787716
16861,284293321
-6503,42289009
15843,251000649
-3695,13653025
3667,13446889
12605,158886025
-8152,66455104
-1546,2390116
5480,30030400
13693,187498249
14360,206209600
10274,105555076
8280,68558400
6269,39300361
7619,58049161
-17756,315275536
-16644,277022736
-1928,3717184
6875,47265625
-17437,304048969
-19453,378419209
-7794,60746436
822,675684
9325,86955625
-10104,102090816
-3515,12355225
-3205,10272025
-9492,90098064
16308,265950864
6405,41024025
-3085,9517225
15744,247873536
846,715716
-13340,177955600
15065,226954225
-8257,68178049
-2635,6943225
933,870489
-19433,377641489
-7831,61324561
-16944,287099136
8010,64160100
-14248,203005504
13565,184009225
-15131,228947161
-19893,395731449
-10948,119858704
16154,260951716
-10513,110523169
-13975,195300625
7881,62110161
9226,85119076
-13486,181872196
-12078,145878084
7487,56055169
1614,2604996
17894,320195236
3926,15413476
-9022,81396484
-18016,324576256
10955,120012025
318,101124
-19336,373880896
-983,966289
5332,28430224
-10860,117939600
-5169,26718561
8202,67272804
4242,17994564
-10675,113955625
-427,182329
-4085,16687225
2856,8156736
-14509,210511081
-5407,29235649
1176,1382976
-535,286225
1672,2795584
-13643,186131449
-14046,197290116
19275,371525625
-11075,122655625
16513,272679169
-1778,3161284
5496,30206016
-5239,27447121
-2718,7387524
3420,11696400
13445,180768025
2018,4072324
-15395,237006025
2216,4910656
3190,10176100
955,912025
-8882,78889924
-137,18769
14751,217592001
-9073,82319329
2590,6708100
-1390,1932100
-13213,174583369
13933,194128489
11800,139240000
1873,3508129
11408,130142464
-9083,82500889
-8284,68624656
10830,117288900
-3329,11082241
-9354,87497316
-19382,375661924
-6202,38464804
7040,49561600
7332,53758224
-11990,143760100
14554,211818916
13097,171531409
13068,170772624
155,24025
5977,35724529
8091,65464281
-6163,37982569
14199,201611601
-9829,96609241
6941,48177481
-3598,12945604
-3816,14561856
-14626,213919876
8272,68425984
4255,18105025
-14636,214212496
-7442,55383364
-12072,145733184
-9895,97911025
-19361,374848321
11495,132135025
-76,5776
-7956,63297936
-7487,56055169
14590,212868100
-13232,175085824
-8885,78943225
-6027,36324729
-11029,121638841
-2992,8952064
3530,12460900
-13622,185558884
744,553536
-1979,3916441
18684,349091856
937,877969
-7579,57441241
12924,167029776
-10997,120934009
18229,332296441
14633,214124689
2024,4096576
-522,272484
15467,239228089
-1413,1996569
-6161,37957921
-6252,39087504
11357,128981449
-4208,17707264
3090,9548100
-7929,62869041
16069,258212761
16326,266538276
-8860,78499600
5605,31416025
8287,68674369
-12981,168506361
8357,69839449
-3271,10699441
19326,373494276
-8474,71808676
14066,197852356
-5653,31956409
-9522,90668484
12280,150798400
-2188,4787344
1867,3485689
4392,19289664
-6908,47720464
855,731025
-13976,195328576
4989,24890121
4486,20124196
19328,373571584
-3783,14311089
15777,248913729
-9717,94420089
-9097,82755409
2213,4897369
10676,113976976
2859,8173881
-10479,109809441
8206,67338436
9650,93122500
-12065,145564225
-12665,160402225
-17109,292717881
-5215,27196225
18190,330876100
4738,22448644
14712,216442944
-10627,112933129
-3356,11262736
7106,50495236
16277,264940729
16969,287946961
18865,355888225
-11790,139004100
17680,312582400
13035,169911225
-15970,255040900
2736,7485696
-17149,294088201
13928,193989184
-4457,19864849
178,31684
13934,194156356
6616,43771456
7924,62789776
10690,114276100
19860,394419600
-71,5041
19811,392475721
-4932,24324624
-4754,22600516
-4223,17833729
-8739,76370121
-13753,189145009
-5178,26811684
1302,1695204
-7736,59845696
-15593,243141649
249,62001
6717,45118089
12059,145419481
19324,373416976
-11236,126247696
8910,79388100
-2512,6310144
-13937,194239969
-8908,79352464
-14260,203347600
4561,20802721
5064,25644096
-11156,124456336
-16561,274266721
678,459684
5687,32341969
12340,152275600
-11094,123076836
-1899,3606201
19782,391327524
14984,224520256
228,51984
-9493,90117049
5096,25969216
-15831,250620561
-6345,40259025
-7457,55606849
-9159,83887281
-10839,117483921
16561,274266721
-1071,1147041
-6748,45535504
-14631,214066161
13241,175324081
-2629,6911641
-14094,198640836
3772,14227984
3246,10536516
-17891,320087881
19652,386201104
-10428,108743184
-12455,155127025
11178,124947684
6225,38750625
6507,42341049
19410,376748100
7752,60093504
14062,197739844
-14212,201980944
2088,4359744
14176,200958976
-13666,186759556
-15674,245674276
-14959,223771681
261,68121
10548,111260304
-14273,203718529
-7955,63282025
2660,7075600
393,154449
-2946,8678916
10432,108826624
-1839,3381921
-17217,296425089
113,12769
-9618,92505924
19905,396209025
-18010,324360100
10178,103591684
-19518,380952324
-12931,167210761
-5640,31809600
14260,203347600
-1973,3892729
-1028,1056784
-11859,140635881
12137,147306769
16198,262375204
-770,592900
-5576,31091776
2863,8196769
19183,367987489
7913,62615569
-11866,140801956
-8156,66520336
12260,150307600
-5290,27984100
-7978,63648484
-11257,126720049
-17709,313608681
-19884,395373456
-8742,76422564
-19625,385140625
-17917,321018889
9945,98903025
6844,46840336
13699,187662601
-3475,12075625
-19247,370447009
6072,36869184
7638,58339044
-11941,142587481
9470,89680900
-6728,45265984
7921,62742241
-14098,198753604
9570,91584900
13184,173817856
-1122,1258884
7836,61402896
-13485,181845225
17914,320911396
-16398,268894404
-15144,229340736
18403,338670409
-17362,301439044
9886,97732996
-13758,189282564
17706,313502436
7741,59923081
-3629,13169641
-6966,48525156
-17866,319193956
-2378,5654884
-7803,60886809
19005,361190025
-19867,394697689
12060,145443600
5352,28643904
-3848,14807104
-17526,307160676
-18140,329059600
12398,153710404
12593,158583649
-15907,253032649
-19115,365383225
-13455,181037025
-8846,78251716
-9974,99480676
19774,391011076
11669,136165561
2289,5239521
5156,26584336
16613,275991769
11072,122589184
-7452,55532304
-19423,377252929
-2937,8625969
-9771,95472441
8776,77018176
13911,193515921
9109,82973881
7639,58354321
-10759,115756081
-15841,250937281
3611,13039321
13202,174292804
-1063,1129969
6910,47748100
-3670,13468900
-4958,24581764
-10932,119508624
13407,179747649
-8732,76247824
2250,5062500
16532,273307024
137,18769
-8680,75342400
12043,145033849
14132,199713424
-6396,40908816
931,866761
-12243,149891049
-17981,323316361
15729,247401441
-17663,311981569
2299,5285401
14284,204032656
16761,280931121
13290,176624100
14694,215913636
-12754,162664516
-10493,110103049
5437,29560969
-13000,169000000
16563,274332969
9842,96864964
-8770,76912900
10416,108493056
18885,356643225
-1314,1726596
19095,364619025
16539,273538521
-3786,14333796
11202,125484804
-8008,64128064
5272,27793984
14799,219010401
624,389376
-13480,181710400
-17741,314743081
-5814,33802596
6862,47087044
10154,103103716
-19757,390339049
10916,119159056
-4363,19035769
12737,162231169
50,2500
-17833,318015889
-12509,156475081
-14994,224820036
15937,253987969
-4399,19351201
9491,90079081
-12618,159213924
18667,348456889
-5898,34786404
-12724,161900176
-1442,2079364
-2961,8767521
11130,123876900
-13559,183846481
11881,141158161
4020,16160400
15107,228221449
18341,336392281
11437,130804969
-13170,173448900
19658,386436964
14757,217769049
9756,95179536
13459,181144681
3283,10778089
-12758,162766564
-16210,262764100
-11368,129231424
16621,276257641
19830,393228900
-1139,1297321
4971,24710841
4602,21178404
16771,281266441
13921,193794241
10044,100881936
-9846,96943716
8641,74666881
-17750,315062500
1789,3200521
-9082,82482724
-7798,60808804
-7451,55517401
-1543,2380849
-4784,22886656
2520,6350400
15891,252523881
1545,2387025
8646,74753316
8811,77633721
-2068,4276624
9505,90345025
19926,397045476
1430,2044900
14705,216237025
-217,47089
-623,388129
-10761,115799121
-7610,57912100
-115,13225
-198,39204
-2361,5574321
-8737,76335169
-15881,252206161
6107,37295449
109,11881
-246,60516
-16990,288660100
1916,3671056
-19824,392990976
-15041,226231681
-18831,354606561
3607,13010449
-12623,159340129
-2560,6553600
16739,280194121
12154,147719716
-14371,206525641
16701,278923401
14541,211440681
-6876,47279376
-17916,320983056
19895,395811025
-6652,44249104
2232,4981824
2661,7080921
1978,3912484
-10321,106523041
6331,40081561
-4723,22306729
-876,767376
14673,215296929
-16939,286929721
2031,4124961
-3357,11269449
2453,6017209
5536,30647296
-299,89401
-12441,154778481
-3916,15335056
-4371,19105641
-13599,184932801
10693,114340249
-17864,319122496
-5373,28869129
-1880,3534400
-8509,72403081
10546,111218116
6685,44689225
7011,49154121
6204,38489616
594,352836
-16156,261016336
-1295,1677025
-11276,127148176
-917,840889
-7078,50098084
15746,247936516
-7212,52012944
16890,285272100
-15251,232593001
11576,134003776
-5828,33965584
-14622,213802884
-14110,199092100
-15130,228916900
5354,28665316
19179,367834041
16614,276024996
-5765,33235225
-9940,98803600
-1803,3250809
-14620,213744400
-5276,27836176
12056,145347136
-14554,211818916
-7883,62141689
8649,74805201
-1427,2036329
18127,328588129
-14303,204575809
913,833569
11371,129299641
-8797,77387209
9066,82192356
7774,60435076
5584,31181056
8478,71876484
12024,144576576
-15097,227919409
-11302,127735204
-5450,29702500
-18833,354681889
5263,27699169
-2083,4338889
-12498,156200004
-3664,13424896
8886,78960996
607,368449
17125,293265625
7176,51494976
10492,110082064
-1913,3659569
17224,296666176
15709,246772681
-2023,4092529
8510,72420100
-7681,58997761
-18257,333318049
-6796,46185616
-14944,223323136
17807,317089249
-2231,4977361
9576,91699776
7950,63202500
-5011,25110121
11661,135978921
-14898,221950404
-15659,245204281
15740,247747600
-8295,68807025
11629,135233641
-950,902500
3155,9954025
6219,38675961
3598,12945604
4775,22800625
-18815,354004225
-2098,4401604
17770,315772900
16482,271656324
-4656,21678336
6096,37161216
-979,958441
2288,5234944
-16056,257795136
-7045,49632025
14911,222337921
-146,21316
4490,20160100
-13317,177342489
-4472,19998784
-647,418609
15766,248566756
18581,345253561
-16052,257666704
7937,62995969
-18559,344436481
-17343,300779649
-16230,263412900
5350,28622500
-19069,363626761
3793,14386849
5047,25472209
5887,34656769
-18804,353590416
-18031,325116961
-3775,14250625
-16609,275858881
-889,790321
-1117,1247689
-11731,137616361
6351,40335201
16024,256768576
17778,316057284
-19685,387499225
-10437,108930969
19872,394896384
-7427,55160329
14021,196588441
-18083,326994889
11702,136936804
6535,42706225
17909,320732281
-969,938961
13155,173054025
-16069,258212761
-1523,2319529
-9875,97515625
8066,65060356
13759,189310081
-7682,59013124
19642,385808164
-2285,5221225
14288,204146944
-10142,102860164
-10313,106357969
3033,9199089
15804,249766416
-16119,259822161
-11498,132204004
11917,142014889
-1362,1855044
-10409,108347281
-19736,389509696
13872,192432384
-82,6724
-3060,9363600
19283,371834089
-1227,1505529
9269,85914361
-12531,157025961
16859,284225881
18011,324396121
17153,294225409
-15205,231192025
13083,171164889
-12537,157176369
-10967,120275089
6754,45616516
-9736,94789696
-7308,53406864
2569,6599761
-3734,13942756
13376,178917376
-3772,14227984
-88,7744
-13990,195720100
9680,93702400
1885,3553225
7110,50552100
5288,27962944
-8814,77686596
-2498,6240004
-17712,313714944
-12564,157854096
14272,203689984
-8393,70442449
-6023,36276529
7462,55681444
-15433,238177489
-1687,2845969
3944,15555136
-1197,1432809
-696,484416
3198,10227204
1010,1020100
13194,174081636
12653,160098409
5129,26306641
18668,348494224
13132,172449424
-12533,157076089
-10891,118613881
4907,24078649
-5111,26122321
16180,261792400
1659,2752281
-12453,155077209
19578,383298084
-14623,213832129
-12127,147064129
-16686,278422596
14190,201356100
19834,393387556
-8729,76195441
3526,12432676
-18255,333245025
19442,377991364
7392,54641664
-8553,73153809
-15889,252460321
-5250,27562500
18319,335585761
-2907,8450649
-6849,46908801
-557,310249
1504,2262016
4608,21233664
-13739,188760121
12639,159744321
8410,70728100
3277,10738729
11517,132641289
-15495,240095025
-15152,229583104
12763,162894169
-14810,219336100
-16323,266440329
6652,44249104
17768,315701824
18069,326488761
-3045,9272025
7648,58491904
1641,2692881
-3582,12830724
-19318,373185124
11119,123632161
-13701,187717401
4479,20061441
-10134,102697956
-11460,131331600
15092,227768464
-8754,76632516
-15596,243235216
-16881,284968161
-5103,26040609
19791,391683681
-8838,78110244
18533,343472089
-8872,78712384
-7536,56791296
16179,261760041
-9801,96059601
18563,344584969
-9830,96628900
18551,344139601
6524,42562576
